tänkt	95
snarare	95
utom	95
allmänt	95
vände	95
ställa	95
jo	95
föremål	94
tal	94
ledde	94
problemet	94
växer	94
bar	94
grad	94
vann	94
allmän	94
familjen	93
lättare	93
jorden	93
hjälpa	93
tittar	93
studie	93
högst	93
fort	93
resa	93
etc	93
morgon	93
avsnitt	93
lokala	92
människan	92
uppsala	92
ansiktet	92
slår	92
namnet	92
solen	92
tydligt	92
bestämmelser	92
figur	92
makt	91
antingen	91
hänt	91
stilla	91
staden	91
våren	91
röst	91
karl	91
förklarar	90
tillgång	90
annorlunda	90
ekonomi	90
väntar	90
tillhör	90
gett	90
kristna	90
kyrkan	90
rakt	90
björn	90
kontakt	90
gälla	90
eg	90
verkade	90
datorn	90
ögonblick	89
förklaring	89
reda	89
bilden	89
princip	89
klarar	89
elever	89
minnet	89
resurser	88
målet	88
besök	88
omfattar	88
aktuella	88
hundra	88
personal	88
rädd	88
tack	88
lena	88
johansson	88
äntligen	88
räcker	88
gemensam	88
verk	88
möjligen	87
risk	87
vård	87
behöva	87
nödvändigt	87
riktning	87
typer	87
myndigheter	87
kallar	87
sälja	87
skull	87
energi	87
räkna	86
åtta	86
maj	86
juli	86
hälsa	86
mån	86
väntade	86
organisationen	86
föll	86
bordet	86
reste	86
slutligen	86
miljö	86
speciella	85
april	85
talade	85
halv	85
sämre	85
nere	85
allmänhet	85
ljud	85
gemensamt	85
mkr	85
döda	84
avseende	84
sättet	84
syn	84
villkor	84
försäljning	84
kvällen	84
utredningen	84
sitta	84
ställde	84
fan	84
föreskrifter	84
tecken	83
skillnaden	83
känt	83
saknar	83
igång	83
situation	83
närvarande	83
metoder	83
försiktigt	83
lagt	83
givetvis	83
korta	83
tänk	83
historien	83
organisationer	83
bestämmelserna	83
franska	83
pierre	83
tunga	82
råd	82
totala	82
månad	82
produktion	82
skillnader	82
ytterst	82
händerna	82
stanna	82
bilar	82
kvalitet	82
samhälle	82
karaktär	82
såsom	82
historiska	81
storlek	81
modern	81
mängd	81
lyckas	81
golvet	81
gröna	81
dags	81
faller	81
idéer	81
funktion	81
mesta	81
väljer	81
högsta	80
yngre	80
statliga	80
djupt	80
rätta	80
kväll	80
spår	80
effekter	80
sängen	80
torde	80
enkla	79
någonsin	79
tvingas	79
lämnat	79
detsamma	79
utvecklas	79
sent	79
bredvid	79
rena	79
säker	79
m	79
rätten	79
filmen	79
vänner	79
brukade	79
varan	79
orden	79
riksdagen	79
sant	79
ekonomisk	78
beslutet	78
september	78
veckan	78
betraktas	78
spel	78
faktum	78
främmande	78
bakterier	78
vecka	78
nyligen	78
försvann	78
polisen	78
grupper	78
länsstyrelsen	78
fina	78
intresset	78
bodde	78
medför	78
musiken	78
statens	78
blicken	78
artikel	78
jfr	78
språkliga	78
fri	77
resten	77
kr	77
väldigt	77
långsamt	77
miljön	77
val	77
ungdomar	77
sägs	77
språket	77
ägg	77
service	77
lösa	77
öppnade	77
perspektiv	77
peter	77
punkt	77
hette	76
allvar	76
sorts	76
patienter	76
förslaget	76
omedelbart	76
förändring	76
föreslår	76
genast	76
fortsatt	76
mönster	76
påverka	76
barnet	76
kriget	75
påverkar	75
ålder	75
levde	75
syftet	75
norra	75
görs	75
valt	75
betydande	75
köket	75
undersökning	75
böcker	75
fungera	75
vetenskapliga	75
senast	75
inslag	75
landets	74
politisk	74
dog	74
ledare	74
laget	74
minska	74
valet	74
augusti	74
data	74
lennart	74
frågar	74
carl	74
köra	74
svår	74
överens	74
södra	74
ab	74
döden	74
for	73
linje	73
dåligt	73
period	73
publiken	73
intryck	73
innehållet	73
arbetade	73
uppåt	73
torsten	73
kommunens	73
häst	73
ansikte	73
boken	73
konkurrens	73
situationen	72
dåliga	72
utländska	72
vart	72
fria	72
glädje	72
hänger	72
växte	72
privata	72
svara	72
svensson	72
öppen	72
europeiska	72
studerande	72
traditionella	71
kontroll	71
mängder	71
ledning	71
funnits	71
skaffa	71
förhållanden	71
styrelsen	71
praktiskt	71
familj	71
kändes	71
munnen	71
eleverna	71
kärlek	71
rörde	71
vänster	71
ditt	71
användning	71
arbetat	70
fritt	70
framtida	70
mark	70
männen	70
norge	70
blå	70
självklart	70
utgår	70
fönstret	70
skiljer	70
vis	70
malmö	70
film	70
janne	70
utredaren	70
skett	69
räknar	69
forskarna	69
minsta	69
glad	69
förut	69
stan	69
text	69
fint	69
lyssna	69
läste	69
ovanligt	69
tankar	69
författare	69
mm	69
tv	68
platsen	68
kaffe	68
effekt	68
noga	68
verklighet	68
hände	68
ordentligt	68
beskriver	68
stannade	68
scenen	68
gjordes	68
framtid	68
natt	68
alltmer	68
visas	68
gunnar	68
vikt	68
tillfälle	68
nån	68
aik	68
paulus	68
ansåg	67
flytta	67
lämnar	67
desto	67
insatser	67
öppet	67
uppstår	67
ton	67
skedde	67
sven	67
bestämma	67
roger	67
undrade	67
troligen	67
kända	67
tolv	67
möjligheterna	67
flyttade	67
röda	67
funnit	67
kritik	67
martin	67
oktober	67
von	67
samhällets	67
ljuset	67
ml	67
händelser	66
byn	66
yttre	66
möjligheten	66
växa	66
befinner	66
körde	66
närheten	66
träd	66
behandling	66
utmärkt	66
leende	66
frankrike	66
ryggen	66
känd	66
kör	66
någonstans	66
kulturella	66
människorna	66
innebar	66
erfarenhet	66
erik	66
förutsättning	66
statsrådet	66
mars	65
förutsättningarna	65
plan	65
naturligt	65
priset	65
genomföra	65
bidrag	65
hustru	65
regel	65
mänskliga	65
svenskt	65
stad	65
djup	65
praktiska	65
framgång	65
prata	65
kvinnliga	65
möta	65
motsvarar	65
satsa	65
programmet	65
kommande	65
avstånd	65
internationellt	65
poäng	65
ty	65
ärenden	65
fredrik	65
log	65
politik	64
vapen	64
åka	64
regeringens	64
valde	64
kostnaderna	64
lösning	64
skilda	64
tider	64
ämnet	64
väsentligt	64
förklara	64
havet	64
dotter	64
ren	64
ihåg	64
sjukdom	64
thomas	64
hunnit	64
roligt	64
jobbet	64
styrka	64
intressanta	64
upphov	64
främsta	64
läser	64
d_v_s	64
judith	64
massa	63
alternativ	63
januari	63
personliga	63
låga	63
stått	63
sökte	63
brist	63
undvika	63
omöjligt	63
nio	63
mörka	63
ringa	63
exakt	63
vintern	63
aktier	63
fasta	63
nickade	63
cm	63
politiker	62
länderna	62
sten	62
gjorts	62
ulf	62
praktiken	62
hävdar	62
spelade	62
känslor	62
politiskt	62
råder	62
beträffande	62
ställe	62
motstånd	62
söder	62
sjön	62
regi	62
dålig	62
naturen	62
faktorer	62
jobba	62
göteborg	62
undervisning	62
central	62
starkare	62
omfattning	62
spännande	62
organ	62
kommunala	62
m.m.	62
erna	62
frigivning	62
lågt	61
behandlas	61
kläder	61
vacker	61
idé	61
möter	61
enstaka	61
kostar	61
färg	61
sluta	61
luft	61
möjliga	61
led	61
lägenheter	61
frihet	61
hector	61
menade	60
norr	60
pris	60
stil	60
ämne	60
sikt	60
vän	60
bröd	60
kunder	60
tusen	60
därifrån	60
försvinner	60
speciell	60
värden	60
stat	60
tämligen	60
begreppet	60
handel	60
inflytande	60
1800-talet	60
skilja	60
utöver	60
pågår	59
ledande	59
utrymme	59
avtalet	59
konsekvenser	59
nyss	59
liknar	59
undersöka	59
andel	59
perioden	59
snabbare	59
överallt	59
saknas	59
danmark	59
rörelse	59
utomlands	59
nummer	59
släkten	59
utgångspunkt	59
byta	59
hund	59
förändras	59
myndighet	59
folket	58
minne	58
papper	58
äger	58
svåra	58
andre	58
äter	58
gränsen	58
omständigheter	58
kön	58
vackra	58
sakta	58
bolag	58
väggen	58
kommuner	58
argument	58
behovet	58
takt	58
lärt	58
helhet	58
halvt	58
minskar	58
besluta	58
riktig	58
situationer	58
köparen	58
tolkning	58
dina	58
beräknas	57
vit	57
utnyttja	57
ekonomiskt	57
forskningen	57
efterfrågan	57
röra	57
maria	57
karlsson	57
beredd	57
absolut	57
undersökningen	57
nåt	57
morgonen	57
grekiska	57
skapar	57
gubben	57
chef	56
nationella	56
arbetare	56
funktioner	56
samlade	56
naturliga	56
pengarna	56
användes	56
trött	56
ytan	56
kvinnan	56
bad	56
tjänst	56
huvudsakligen	56
studenter	56
bestämmer	56
sidor	56
insåg	56
vuxna	56
social	56
snabb	56
utvecklats	56
sällskap	56
kastade	56
vänder	56
uppfattas	56
guds	56
herr	56
analysen	55
vitt	55
skola	55
personalen	55
svårare	55
syftar	55
tekniken	55
utnyttjas	55
bryta	55
vinna	55
kompetens	55
utredning	55
dagarna	55
köpet	55
behålla	55
lokal	55
gården	55
vackert	55
oavsett	55
svag	55
gatan	55
fjärde	55
kortare	55
hår	55
order	55
pröva	55
allting	55
bolaget	55
tidiga	55
länet	55
instrument	55
handling	55
sägas	55
simon	54
hård	54
orsaken	54
tycktes	54
synes	54
intresserade	54
process	54
nytta	54
modell	54
sånt	54
äta	54
rädda	54
lyfte	54
ovanför	54
uppmärksamhet	54
vädret	54
intressen	54
velat	54
orsak	54
vända	54
föreligger	54
telefon	54
tillämpas	54
antagligen	54
ben	54
kulturen	54
fadern	54
joel	54
höger	54
bära	53
david	53
skrivit	53
fart	53
enkel	53
materialet	53
oerhört	53
tjugo	53
snabba	53
scen	53
åker	53
kyrka	53
grå	53
betalar	53
tätt	53
sekunder	53
myndigheterna	53
individer	53
timme	53
dö	53
tradition	53
osv	53
anslutning	53
beskriva	53
planering	53
x	53
tunna	53
slagit	53
bidra	53
föregående	53
glas	53
pojken	53
berit	53
syntes	52
hot	52
synnerhet	52
förhållandet	52
medicinska	52
stycke	52
författaren	52
sannolikt	52
gentemot	52
mötet	52
nordiska	52
kamp	52
van	52
vågade	52
dör	52
äldsta	52
därtill	52
sjuk	52
hemmet	52
förutsätter	52
hängde	52
m_m	52
gustav	52
tydligen	52
micke	52
undrar	52
vanligen	52
texten	52
himlen	52
nml	52
sovjetunionen	51
konstaterar	51
kapital	51
problemen	51
februari	51
krafter	51
snön	51
professor	51
samtalet	51
människans	51
tidningen	51
kursen	51
fackliga	51
chefen	51
vägar	51
botten	51
hamnar	51
förståelse	51
stannar	51
fin	51
bildas	51
fördel	51
driver	51
mil	51
berättelse	51
passar	51
karin	51
posten	51
teknisk	51
ansökan	51
skatten	51
lån	51
tvärtom	51
grunden	51
älskade	51
framställning	51
lugnt	51
internationell	51
höjd	51
koncernens	51
termer	51
processer	51
ropade	51
oberoende	50
platser	50
varav	50
minnen	50
företrädare	50
förefaller	50
avdelningen	50
positiva	50
chans	50
hann	50
eriksson	50
dras	50
minskat	50
beskrivning	50
november	50
socialdemokraterna	50
larsson	50
meningen	50
tjänsten	50
sjukhus	50
arbeten	50
intresserad	50
börsen	50
verksamheter	50
omvärlden	50
varmt	50
almqvist	50
klass	50
regionala	50
upptäcka	50
strindberg	50
därvid	50
grepp	49
framgångsrika	49
pekar	49
klassiska	49
antas	49
färre	49
diskutera	49
upptäckte	49
emellan	49
svårigheter	49
ägare	49
träffa	49
framme	49
svaret	49
verkliga	49
utföra	49
lagar	49
dela	49
brott	49
värsta	49
stycken	49
identitet	49
läkare	49
lett	49
län	49
öl	49
tjeckiska	49
japan	49
skönt	49
förklaras	49
uppför	49
förresten	49
son	49
betalas	49
konst	49
publik	49
detaljer	49
sålunda	49
förde	49
räntan	49
avgift	49
meddela	49
resultaten	49
s.k.	49
statlig	49
af	49
nedan	49
katty	49
spelet	48
förlorat	48
handlade	48
margareta	48
byggdes	48
flertal	48
säkerhet	48
hjälpte	48
gamle	48
upplever	48
befolkningen	48
villkorlig	48
västerås	48
innebära	48
patienten	48
undersökningar	48
förbättra	48
hjärnan	48
uttrycker	48
musikaliska	48
inriktning	48
myndigheternas	48
jakt	48
styra	48
vila	48
effektivt	48
be	48
enheter	48
sanningen	48
ingående	48
objekt	48
skakade	48
återbetalning	48
stadens	47
investeringar	47
relation	47
hårda	47
tillfällen	47
ställt	47
new	47
kommunerna	47
lokaler	47
tvungen	47
längst	47
hundar	47
stånd	47
and	47
ordna	47
läst	47
modeller	47
vanligaste	47
ting	47
marknad	47
myndigheten	47
aktiv	47
struktur	47
svaga	47
ont	47
jonas	47
önskar	47
fenomen	47
obduktion	47
håret	47
don	46
december	46
sprang	46
besked	46
sjukvården	46
försökt	46
landstinget	46
växande	46
tvekan	46
enklare	46
datorer	46
konstatera	46
tjäna	46
europas	46
älskar	46
varierar	46
höst	46
naturlig	46
ansvaret	46
fisk	46
tyder	46
bestående	46
störningar	46
kvinnorna	46
avdelning	46
betydelsen	46
viktigare	46
lägenhet	46
flicka	46
togs	46
aktuellt	46
kommunal	46
likhet	46
skf	46
fru	46
smula	46
alf	46
uppgiften	46
vaknade	46
minskade	46
gräset	46
dans	46
landskap	46
litteratur	46
metod	46
julius	46
kilometer	45
påminner	45
kraftiga	45
medarbetare	45
fastän	45
hantera	45
därigenom	45
återstår	45
aktiva	45
flertalet	45
påverkas	45
möte	45
positiv	45
debatt	45
art	45
hinner	45
tåget	45
medeltida	45
betrakta	45
vågar	45
erbjuda	45
lasse	45
kritiska	45
natur	45
hämta	45
an	45
persson	45
volvo	45
perstorp	45
taket	45
konkurrensen	45
sång	45
handla	45
fördelar	45
henrik	45
hål	45
övre	45
huvudsak	45
socialnämnden	45
g	45
lägg	45
nämnas	45
prop.	45
konsum	45
mitter	45
oftare	44
delta	44
insats	44
dokument	44
bror	44
efteråt	44
föreställningen	44
överhuvudtaget	44
båten	44
hända	44
tt	44
tron	44
klarade	44
studien	44
driva	44
gränser	44
lugn	44
föreställning	44
bestämda	44
skador	44
gammalt	44
fullständigt	44
texter	44
flickan	44
jämförelse	44
konstigt	44
generation	44
rygg	44
landsbygden	44
handeln	44
hävda	44
värderingar	44
bägge	44
ränta	44
afrika	44
vinden	44
gorbatjov	43
söndagen	43
medborgare	43
läge	43
läget	43
polis	43
företagets	43
slutade	43
behandlingen	43
förlorade	43
fara	43
tungt	43
sekund	43
idén	43
låtit	43
yttersta	43
regering	43
1970-talet	43
djuren	43
allvarliga	43
bostad	43
årskurs	43
ansågs	43
åkte	43
släppte	43
prästen	43
pojkar	43
läraren	43
höja	43
räknas	43
mindes	43
hunden	43
väsentliga	43
spelare	43
norrland	43
släktingar	43
anknytning	43
sova	43
blod	43
patent	43
startade	42
makten	42
mått	42
beslutat	42
rika	42
planer	42
tillhörde	42
ursprungliga	42
eventuella	42
sammanlagt	42
vd	42
armarna	42
djupare	42
aning	42
styr	42
christer	42
bedöma	42
maten	42
halva	42
talas	42
havel	42
bidrar	42
hallen	42
bron	42
inställning	42
aktiviteter	42
likaså	42
positivt	42
stenar	42
bildar	42
tillfälliga	42
leif	42
bruk	42
tung	42
olja	42
enhet	42
acceptera	42
utrustning	42
litteraturen	42
ägde	42
fönster	42
stämmer	42
femton	42
nils	42
säljaren	42
sov	42
avgifter	42
belopp	42
underlag	42
tom	42
mörk	42
övergripande	42
dvs.	42
obligationer	42
luftgevär	42
ryska	41
analysera	41
kräva	41
1980-talet	41
skapat	41
dominerar	41
kontakter	41
skåne	41
metoden	41
skala	41
band	41
frågorna	41
formen	41
priser	41
butiken	41
stack	41
hittade	41
fot	41
philippe	41
t_o_m	41
håkan	41
försvunnit	41
krig	41
religiösa	41
föda	41
hållit	41
fyller	41
ringer	41
kombination	41
byggs	41
kraftig	41
andelen	41
åke	41
hästar	41
flickor	41
hinder	41
uppstod	41
bildades	41
hittar	41
fötterna	41
bevis	41
utför	41
historiskt	41
vunnit	41
minut	41
kerstin	41
sönder	41
ordinarie	41
fred	41
framstår	41
samverkan	41
kristen	41
ljudet	41
beskrivs	41
temperatur	41
bestämd	41
redovisas	41
bestämmelsen	41
trygg-hansa	41
datorprogram	41
tanne	41
dn	40
ledningen	40
värre	40
officiella	40
elva	40
sköt	40
förklaringar	40
orsaker	40
drabbas	40
reser	40
egentliga	40
kontrollera	40
st	40
fortsatta	40
finland	40
rolf	40
kungen	40
skratt	40
skrek	40
fylla	40
fängelse	40
ringde	40
jobbar	40
svagt	40
kraven	40
når	40
upptäckt	40
slippa	40
berörda	40
aktivt	40
sjuka	40
förlorar	40
beteende	40
mörkret	40
anger	40
kärleken	40
berg	40
brevet	40
pannan	40
lager	40
byggnader	40
italien	40
dominerande	40
lagstiftning	40
tidens	40
jämföra	40
hjärta	40
hjälper	40
kampen	40
vind	40
genomsnitt	40
skillnaderna	40
sammanhanget	40
åstadkomma	40
bedömning	40
uttrycket	40
framförallt	40
monument	40
pojkarna	40
hördes	40
tolkas	40
studerade	40
lämpligt	40
utgörs	40
jesu	40
förvaltningen	40
datorstöd	40
torvald	40
wallander	40
wilecki	40
väst	39
london	39
glömma	39
dollar	39
givit	39
perfekt	39
uppenbarligen	39
lagom	39
processen	39
återigen	39
syns	39
oro	39
deltar	39
uppenbart	39
sommar	39
väntat	39
utgöra	39
verktyg	39
källor	39
mun	39
fötter	39
säljer	39
använt	39
tomas	39
magen	39
vana	39
allvarligt	39
pratade	39
medveten	39
tränare	39
allmänheten	39
johannes	39
säng	39
fortsättningen	39
tredjedel	39
släppa	39
teori	39
universum	39
industrin	39
jugoslavien	39
skydd	39
lärde	39
träffas	39
öppnar	39
nödvändiga	39
informationen	39
engelska	39
förvaltning	39
holmsund	39
japanska	39
initiativ	39
ingick	39
landskapet	39
verka	39
fonden	39
carlson	39
användare	39
art.	39
avtalsslutande	39
essiv	39
militära	38
skada	38
löner	38
diskussion	38
signe	38
använde	38
skydda	38
lund	38
återfinns	38
egendom	38
jord	38
spanien	38
